geometrie_wkt,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,linien
"MULTILINESTRING ((12.08804832804933 54.091136564445939,12.08844890998008 54.090744927544044,12.088479086364247 54.09070698416653,12.088487053919131 54.090659531894204,12.088468761046295 54.090594396393961,12.088270181774599 54.090348683595636,12.088045088767659 54.089964334907322,12.088041762907153 54.089882114857232,12.088047040717141 54.089516917344532))",53d78ab2-9999-11e5-958b-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-F1
"MULTILINESTRING ((12.088045018688501 54.089514582447855,12.088014676441366 54.086615789408917))",53d78ef4-9999-11e5-958c-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-F1
"MULTILINESTRING ((12.074153874014936 54.098702935778249,12.074456290646195 54.098584222972562,12.075018746765766 54.098414306746278,12.075657850527815 54.098237240721055,12.076704157616376 54.097951989855517,12.078863442884597 54.097321210539313,12.08041963431647 54.096850479260375))",53d7962e-9999-11e5-958e-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-F1
"MULTILINESTRING ((12.085077399433821 54.09395673076326,12.08804832804933 54.091136564445939))",53d79d54-9999-11e5-9590-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-F1
"MULTILINESTRING ((12.070146745340498 54.104117544603525,12.07611127803418 54.10243280979472,12.078498593026827 54.101757771596759))",53d7fef2-9999-11e5-95a4-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-39-F1-F2-128
"MULTILINESTRING ((12.063844873428827 54.105147619648022,12.064724683531606 54.105086673418185,12.066417427169787 54.104947185965273,12.066980547075481 54.104880556754033,12.067561536530635 54.104791270050562,12.068225044243185 54.10465098291882,12.068717047545205 54.104519147235933,12.070144727550804 54.104117545780156))",53d802b2-9999-11e5-95a5-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-39-F1-F2-128
"MULTILINESTRING ((12.117752560796687 54.085574299086318,12.117946953833625 54.08566846240538,12.121579112287503 54.087557941982055,12.121892602456306 54.087678217802491,12.122199484271116 54.087779808491845,12.122258918188017 54.087799697178482))",53dc63f2-9999-11e5-969a-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-F1-F2
"MULTILINESTRING ((12.095201358585417 54.086422956458613,12.099971230434935 54.086716705351321,12.100149119800308 54.086724914419719,12.100352436290082 54.086717825696191,12.100582166399462 54.086686452157132,12.101518973421445 54.086433348032429))",53dea608-9999-11e5-9709-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-28-F1
"MULTILINESTRING ((12.043687752064859 54.145880319673495,12.04369183540652 54.146760494611236,12.043669915951016 54.146804713571065,12.043629184444869 54.146847052294632,12.043547657484224 54.146871074385601,12.043475577277748 54.146874784702675,12.043400199346776 54.146863759165726,12.043343738462791 54.146834305517643,12.043312392041152 54.146797474304471,12.043302873906827 54.146749582478201,12.043318487479512 54.146710937160563,12.043356191259758 54.146670396827496,12.043691523057941 54.146464047366848))",53d88200-9999-11e5-95c4-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,39
"MULTILINESTRING ((12.043690906046383 54.145878431472966,12.043686956348369 54.142129212386649))",53d885c0-9999-11e5-95c5-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,39
"MULTILINESTRING ((12.043690234379133 54.142125526943246,12.043685436066177 54.138169178773452))",53d88976-9999-11e5-95c6-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,39
"MULTILINESTRING ((12.043685935911711 54.138164416017801,12.044954015696367 54.138158826857349))",53d894fc-9999-11e5-95c9-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,31-39
"MULTILINESTRING ((12.044954015696367 54.138158826857349,12.04776193937472 54.138168078806913))",53d898a8-9999-11e5-95ca-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,31-39
"MULTILINESTRING ((12.047770648232301 54.138168075349355,12.05423351692931 54.138175579842908))",53d89c54-9999-11e5-95cb-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,31-39
"MULTILINESTRING ((12.054233012302904 54.138175759790144,12.056075879004235 54.138172398986605,12.057170684450682 54.138181858245844))",53d8a776-9999-11e5-95ce-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,31-39-45-49
"MULTILINESTRING ((12.065606114772491 54.137590140689191,12.06561352346135 54.137087280580374,12.06561753782478 54.136992026879639))",53d8ab22-9999-11e5-95cf-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,31-35-35A-38-39-45-49-F1-F2
"MULTILINESTRING ((12.057174849557242 54.138181856266854,12.059660735316468 54.138144705459005,12.061854390015286 54.13808177424162,12.065763337707082 54.137883896764571,12.066482754096635 54.137801099926776,12.066759076090689 54.137746851287019,12.067110027238677 54.137715744272654,12.067228353278884 54.137677038466279,12.067329207222727 54.137604824574076,12.067390468176971 54.137478537109054,12.067367846170292 54.137071484363688,12.067341212803656 54.136914334273243,12.067257574874917 54.136705636451332,12.067081607526598 54.136453318144582,12.066958597188867 54.136324527518063,12.06676973138077 54.136211319089902,12.066572211812538 54.136131543045764,12.066379066616356 54.136103343864654,12.066212389682269 54.136131741569429,12.066072135454171 54.136188520276235,12.065980142002179 54.136276184182627,12.065945215414484 54.136376666727088,12.065940998708111 54.136502922233909,12.065998619301762 54.136863498513975,12.065972432925873 54.136904758576087,12.065855513783825 54.136954515153441,12.065744743996206 54.136982342437406,12.065619557212193 54.13699202577849))",53d8aece-9999-11e5-95d0-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,31-39-45-49-F1-F2
"MULTILINESTRING ((12.055318690927683 54.115056246997995,12.058442172477553 54.116132463891049,12.058657457860381 54.116186365107374,12.058879787357419 54.116225615274018,12.060166967947728 54.116371450557537))",53d9c7d2-9999-11e5-960b-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39
"MULTILINESTRING ((12.07135922973054 54.129983185706912,12.071360854069244 54.131200868482068,12.071309085145396 54.131347750445528,12.071206816245006 54.131513195018194,12.071114936470508 54.13173647569112,12.071318851426941 54.131740438378976,12.071523925482904 54.131773173482649,12.071738891360146 54.131801523874024,12.071901527286416 54.131805584931143,12.072991314158314 54.131812565390938,12.073075269905225 54.131832643076677))",53d9d43e-9999-11e5-960e-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F1
"MULTILINESTRING ((12.078043141846081 54.126414647412808,12.077886666818911 54.126340883806883,12.077753051631872 54.126278247878503,12.077482078866995 54.126175353146792,12.077367530353996 54.126119444016958,12.077295003594481 54.126065664434094,12.07566750011247 54.124583647804627,12.075602528374004 54.124518719784867,12.075556584681499 54.124440390625949,12.075483688556405 54.124180560928366,12.075452999924709 54.12409539278589,12.075395713556492 54.124023720321162,12.074746253542884 54.123435002558359))",53d9d8bc-9999-11e5-960f-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F1
"MULTILINESTRING ((12.081005541632377 54.123222026714792,12.081426097462087 54.123623956807307,12.081564128564152 54.123816523435117,12.081645701001191 54.123978126477837,12.081695368671248 54.124148018257493,12.081699244205904 54.12432216453707,12.081660782327019 54.124525274507697,12.081562407712639 54.124738848856808,12.081411111689158 54.124925411041062,12.081206820745939 54.125112098664893,12.080946078702246 54.125273932674673,12.080667487334724 54.125406753269296,12.079049074217865 54.12603172597953))",53d9dc9a-9999-11e5-9610-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F1
"MULTILINESTRING ((12.078041379049141 54.126416625477937,12.082173842181616 54.130153221038192,12.082208254908934 54.130198037689553,12.082196864593499 54.130245042265706,12.082143578918307 54.130292165305555,12.082071242478344 54.130341457956177,12.081975925862366 54.130384116577382,12.081861509796157 54.130404323110142,12.081747045127013 54.13039990791988,12.081624964983849 54.13037312263986,12.081540959691884 54.130328429297187,12.081487475052153 54.130274639369517,12.081464385142922 54.130211932702565,12.081398767303764 54.129826657287623,12.081398666330616 54.129775167555643,12.081425339406021 54.129734802354314,12.081619769527457 54.129656222825723))",53d9e410-9999-11e5-9612-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F1
"MULTILINESTRING ((12.074742338213305 54.123432758487347,12.072515432240204 54.121413346349776,12.072450536876612 54.121386517257456,12.072374180235469 54.121370927544234,12.072275042528023 54.121386712663494,12.070537128280943 54.12205531511961,12.070426579202481 54.122113609251507,12.070331307397135 54.122178633862809,12.070224710521245 54.1222615471765,12.070121936179106 54.122366923201739,12.068900408464085 54.123978371681687))",53d9e7d0-9999-11e5-9613-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F1
"MULTILINESTRING ((12.068904193628761 54.123978369514063,12.068580623404094 54.124397572078138,12.068447501285279 54.124621669127123,12.068405847658582 54.124765019680993,12.068390838872565 54.124921834089967,12.068417850117715 54.12508087110912,12.068486785207348 54.125260012923825,12.068639658044505 54.12545707885814,12.06877335704479 54.125580200698899,12.072176773704975 54.128506297688496,12.072387160170763 54.128670705056749,12.072521183360937 54.128750420078369))",53d9eb90-9999-11e5-9614-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F1
"MULTILINESTRING ((12.06604984527023 54.115680933784787,12.066827103371082 54.115721930119761,12.066982307771134 54.11574880187942,12.067095273079797 54.11578809771563,12.06721888531302 54.115858479139021,12.067296583546742 54.115930952911768,12.0677453252899 54.116415676730675,12.067900855626489 54.116562780102988,12.068112813443328 54.116732585974617,12.06836346722152 54.116881701636011,12.06869182486288 54.117026549001707,12.068981251019684 54.117123791881554,12.069369444900522 54.1172147768022,12.069747107235832 54.117268474586332,12.06999755698277 54.117291153630141,12.070953775100751 54.117356910344164,12.071482970913129 54.117422913930156,12.071846533829447 54.117491080997389,12.072333579949859 54.117619289273073,12.072831269603197 54.117772380411999,12.074314023043035 54.118306141945929,12.074804723250923 54.118492387643386,12.075341290163733 54.118715894605884,12.075786242647718 54.118922832774736,12.076429032989878 54.119276834778724,12.076912942771179 54.119599933235257,12.07768669497483 54.120217045166726))",53d9ef50-9999-11e5-9615-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F1
"MULTILINESTRING ((12.0790526111478 54.126033790438022,12.078040494778802 54.126416086890927))",53d9f324-9999-11e5-9616-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F1
"MULTILINESTRING ((12.060936855138463 54.116456609980624,12.062391677711879 54.116669372164466,12.063452738812355 54.116842876450711,12.063678583206938 54.116865581617297,12.063876128635348 54.116861343323137,12.064048910122882 54.116832226610519,12.0642180853625 54.116755395797846,12.064292004067095 54.116670438409152,12.06434835549136 54.116564732659768,12.064386994167995 54.116425788079781,12.064474512939906 54.116000971907155,12.064541329893418 54.115893103800431,12.064657602811797 54.115789432515911,12.064784513554429 54.115712713460127,12.064918403908313 54.115662858714323,12.065091325406563 54.115646230995608,12.066046060861309 54.115680935862414))",53d9f716-9999-11e5-9617-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F2
"MULTILINESTRING ((12.06016482341346 54.11637145163008,12.060940390089293 54.116458495254683))",53d9fbf8-9999-11e5-9618-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,38-39-F2
"MULTILINESTRING ((12.078564136964312 54.136147765081304,12.078655379166861 54.136210607438031,12.078749068246577 54.136232561852708,12.078874916919311 54.136241914729993,12.079081137077164 54.136238634297847,12.079908628496428 54.136205109097361,12.080310288636174 54.136171773271052,12.080671653894854 54.136121210013492,12.080909976889526 54.136077018651804,12.081105379267962 54.136028183034135,12.08192701867196 54.135782308853265,12.082954786004896 54.135493783388121,12.083856848160828 54.135273001333466,12.084858001085427 54.135066250693214,12.085647799411662 54.134944559981882,12.086851030524938 54.134817624137057,12.088378824779261 54.134736626377247,12.10021498609458 54.135688225254093,12.101117351306018 54.135627713635508,12.103194978577767 54.135423046378229,12.10440260376178 54.135352812712341,12.105374607064377 54.135336240135828,12.106199581570504 54.135370111119471,12.108779044561444 54.135580146564664,12.109697905288964 54.135701971460144,12.110608832507312 54.135875735695734,12.111895245015765 54.136192111751463,12.112817150815973 54.136450766730917,12.115143613056235 54.13714363039059,12.115564392401208 54.137229762257057,12.115883170442375 54.137262434368886,12.116244695742902 54.137281046207171,12.116617031198478 54.137283831135115,12.116919469208595 54.137250469268025,12.117208574508542 54.137188813738994,12.117481435045743 54.137095812246834,12.117909491883186 54.136898780089197,12.118155596567837 54.136807330889816,12.118366969299835 54.13675212891151,12.118629285002935 54.1367250923916,12.118881080007204 54.136726461440077,12.11910076323961 54.136752932671016,12.119333902100159 54.136806168430361,12.119987990844347 54.137002131757598))",53d9ffd6-9999-11e5-9619-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,45-49
"MULTILINESTRING ((12.087577076306275 54.075879454323605,12.087505841537549 54.074162969561449))",53d84056-9999-11e5-95b4-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,28-30A
"MULTILINESTRING ((12.116444280540886 54.071953030100588,12.116438825861193 54.070004131143477,12.116477080316423 54.069625419993145,12.116515324588528 54.069288314447029))",53da731c-9999-11e5-9634-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F1A
"MULTILINESTRING ((12.117486015126472 54.065071181592913,12.11747397657059 54.064287964497716,12.117466115640145 54.063958002393761,12.117422973660755 54.06291215162306,12.117412185567241 54.062571498830181,12.117381430472841 54.062209029265425,12.117385719594839 54.061987697233484,12.117397354239918 54.061690694986758,12.117388685087141 54.061252450905705))",53dcefb6-9999-11e5-96b4-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26-F1A
"MULTILINESTRING ((12.117388685087141 54.061252450905705,12.117293789064355 54.060079047348637,12.117275747754819 54.059846144936394))",53dcf4d4-9999-11e5-96b5-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26-F1A
